timestamp,source_ip,destination_ip,protocol,port,bytes_transferred
2024-07-09 22:57:54.620400,111.79.12.200,86.111.168.25,HTTP,63703,1091.25
2024-07-10 06:09:38.620400,222.79.242.132,10.175.158.41,HTTP,63248,1210.4
2024-07-09 13:22:41.620400,75.108.154.252,78.244.125.23,FTP,55899,1525.45
2024-07-10 05:31:20.620400,124.220.57.5,219.158.53.138,SMTP,59409,1454.83
2024-07-10 03:07:44.620400,219.242.87.146,47.162.227.131,FTP,12690,2082.73
2024-07-09 16:56:32.620400,118.3.119.196,54.43.146.247,DNS,44443,88.18
2024-07-10 00:19:35.620400,121.203.135.140,50.163.184.235,SMTP,40289,498.17
2024-07-10 00:34:41.620400,120.41.222.164,44.251.207.101,HTTP,41389,2239.57
2024-07-09 19:41:02.620400,186.136.35.239,95.1.166.61,TCP,24811,47.5
2024-07-09 18:32:02.620400,1.100.148.228,22.84.106.65,DNS,754,0.0
2024-07-09 20:37:30.620400,200.191.90.49,15.148.157.253,DNS,42831,41.71
2024-07-09 18:22:15.620400,114.171.167.189,52.56.112.24,FTP,25361,0.0
2024-07-09 22:15:18.620400,219.153.28.138,157.246.196.56,UDP,58431,698.48
2024-07-09 11:02:10.620400,146.34.170.175,143.95.189.121,FTP,38061,550.86
2024-07-10 02:49:15.620400,186.26.180.133,118.177.91.105,DNS,53595,1507.61
2024-07-10 02:41:44.620400,117.68.171.20,44.92.59.70,FTP,5254,684.87
2024-07-09 09:45:47.620400,210.157.0.233,2.188.217.42,DNS,20832,1989.74
2024-07-10 02:45:54.620400,152.201.34.131,211.121.3.29,DNS,34421,1177.52
2024-07-09 18:27:37.620400,114.74.231.193,113.57.138.15,SSH,7928,0.0
2024-07-10 00:48:59.620400,84.19.2.45,178.156.16.66,UDP,59165,53.13
2024-07-09 14:35:20.620400,110.54.201.77,166.24.37.8,UDP,61617,33.06
2024-07-10 02:27:30.620400,131.104.124.210,134.40.184.21,UDP,5915,1481.0
2024-07-09 23:37:59.620400,84.255.79.46,19.169.191.141,UDP,59794,953.18
2024-07-09 23:16:52.620400,155.39.95.8,196.108.94.85,DNS,40800,133.43
2024-07-09 21:00:52.620400,174.200.18.245,65.31.145.140,SSH,37041,131.8
2024-07-09 09:44:57.620400,155.65.220.12,172.177.37.182,UDP,18723,2286.36
2024-07-09 18:03:38.620400,89.191.3.15,195.148.17.82,UDP,13421,0.0
2024-07-09 12:44:43.620400,177.233.144.8,86.232.17.230,SMTP,763,1032.97
2024-07-10 05:40:06.620400,106.206.162.181,210.162.102.45,FTP,2683,3276.9
2024-07-10 01:26:40.620400,136.200.90.28,43.188.160.106,HTTPS,52717,1979.62
2024-07-09 13:54:26.620400,69.130.242.220,177.206.121.213,DNS,11896,806.12
2024-07-10 07:57:12.620400,217.83.248.93,217.145.29.96,TCP,58051,441.49
2024-07-10 01:40:44.620400,84.138.202.18,177.46.250.157,HTTP,37657,598.18
2024-07-09 21:41:31.620400,77.160.22.100,53.36.94.111,SMTP,19649,219.17
2024-07-09 11:19:43.620400,194.227.118.204,22.141.247.191,SMTP,7178,293.11
2024-07-09 11:54:22.620400,139.222.238.169,209.146.204.71,SSH,40724,1876.7
2024-07-09 17:50:57.620400,151.150.174.8,153.71.219.55,HTTP,14695,52.99
2024-07-09 14:23:43.620400,84.102.135.52,57.132.184.160,TCP,3417,701.45
2024-07-10 06:09:49.620400,191.9.130.92,14.170.144.239,SMTP,64597,290.74
2024-07-10 01:36:30.620400,91.77.181.228,134.49.29.210,UDP,22312,1609.4
2024-07-09 15:58:09.620400,163.253.23.237,173.92.213.205,TCP,25842,338.44
2024-07-10 01:49:35.620400,34.138.0.250,144.49.52.168,SSH,21849,830.8
2024-07-09 15:47:48.620400,197.75.221.97,145.148.31.226,UDP,61996,393.55
2024-07-09 15:46:01.620400,116.12.255.152,178.222.41.130,HTTPS,34762,320.72
2024-07-10 03:23:59.620400,187.193.67.190,69.101.87.90,TCP,2371,1834.01
2024-07-09 22:50:51.620400,34.181.199.47,87.241.189.152,TCP,30439,251.37
2024-07-09 21:46:41.620400,114.154.7.147,88.230.149.61,SMTP,12601,280.88
2024-07-10 07:03:19.620400,33.111.103.150,101.162.203.46,HTTPS,42577,2324.82
2024-07-09 16:47:25.620400,193.210.115.121,111.63.41.140,SSH,2040,185.0
2024-07-09 15:01:34.620400,216.71.40.157,78.194.226.115,UDP,2403,148.24
2024-07-10 00:23:41.620400,49.218.224.43,47.212.54.205,FTP,441,1510.46
2024-07-09 14:55:47.620400,118.207.98.56,202.242.14.236,SSH,54824,360.81
2024-07-10 03:34:41.620400,27.254.9.60,170.229.7.218,DNS,2589,1443.92
2024-07-09 12:06:42.620400,99.87.89.56,207.147.143.116,DNS,3605,1041.29
2024-07-09 11:58:35.620400,115.254.112.227,156.129.181.219,SSH,29307,1870.12
2024-07-09 13:44:53.620400,103.8.147.12,78.185.52.132,FTP,36343,1303.67
2024-07-09 21:34:01.620400,92.63.225.54,93.183.27.82,SMTP,56930,94.45
2024-07-09 11:02:22.620400,36.111.47.20,174.232.245.117,SMTP,59028,1863.74
2024-07-09 13:47:30.620400,113.237.226.12,70.168.97.11,SSH,55441,160.79
2024-07-09 13:14:58.620400,157.88.225.8,117.70.0.245,SMTP,11312,56.82
2024-07-09 19:10:26.620400,91.212.22.139,106.190.42.117,DNS,14178,1.39
2024-07-09 11:02:41.620400,152.18.152.100,133.137.85.160,TCP,4347,1069.09
2024-07-09 17:20:48.620400,19.5.22.243,121.16.72.54,SMTP,40455,31.11
2024-07-09 17:55:10.620400,63.135.113.227,105.104.8.127,DNS,24058,7.36
2024-07-09 13:56:08.620400,87.22.0.97,67.140.93.17,UDP,8508,673.71
2024-07-10 03:57:53.620400,94.237.196.165,223.229.161.118,HTTP,45077,2498.16
2024-07-09 08:46:55.620400,187.67.164.201,181.54.27.17,TCP,21835,973.09
2024-07-09 10:24:30.620400,208.192.211.81,16.206.212.135,TCP,53169,1797.42
2024-07-09 18:12:42.620400,164.151.121.168,218.77.22.145,HTTP,60546,0.0
2024-07-09 19:08:34.620400,80.147.77.164,89.78.58.251,SMTP,20464,27.4
2024-07-10 03:41:00.620400,94.221.224.172,193.117.251.153,SMTP,36945,1493.59
2024-07-10 05:05:00.620400,139.8.134.127,207.64.213.200,HTTPS,50074,3415.14
2024-07-09 21:29:04.620400,219.196.35.26,166.32.153.146,HTTP,43811,585.3
2024-07-09 19:59:58.620400,134.165.136.109,164.133.26.40,DNS,64190,35.81
2024-07-09 17:31:30.620400,12.172.208.177,122.213.22.165,SMTP,61659,46.75
2024-07-09 09:04:49.620400,101.124.211.92,53.74.34.131,SMTP,39638,2006.15
2024-07-10 04:05:39.620400,32.183.53.115,164.115.183.50,HTTPS,47745,3078.75
2024-07-09 09:59:40.620400,153.69.70.29,7.99.132.169,SMTP,21558,2205.29
2024-07-09 22:13:26.620400,146.75.142.110,45.27.226.165,SMTP,60373,206.71
2024-07-09 13:13:37.620400,31.230.242.169,107.232.74.222,HTTPS,45326,157.2
2024-07-10 05:11:43.620400,67.247.224.30,56.26.209.69,HTTPS,36280,1941.64
2024-07-10 08:02:46.620400,193.23.119.210,115.237.201.219,HTTP,41836,218.38
2024-07-09 16:12:53.620400,195.45.105.115,32.94.143.25,UDP,334,43.49
2024-07-09 18:57:26.620400,206.174.178.247,207.17.160.60,UDP,32457,0.0
2024-07-09 21:06:46.620400,49.53.198.154,44.248.53.182,TCP,27907,311.45
2024-07-09 22:12:33.620400,54.243.220.101,187.228.28.233,SMTP,21766,701.95
2024-07-10 08:32:58.620400,193.104.210.138,131.249.198.9,HTTPS,62052,1894.52
2024-07-09 12:28:24.620400,139.141.218.229,184.238.56.194,SSH,61460,989.79
2024-07-09 19:10:32.620400,90.110.223.69,177.111.95.1,FTP,48719,11.27
2024-07-10 06:29:21.620400,203.91.220.252,93.77.253.68,SMTP,12719,1316.87
2024-07-09 23:40:03.620400,64.40.14.48,87.87.221.188,UDP,23288,513.28
2024-07-09 12:57:34.620400,138.68.123.157,150.71.193.69,DNS,59214,1254.65
2024-07-10 03:29:59.620400,74.22.96.225,206.137.162.54,UDP,11444,474.94
2024-07-09 10:19:32.620400,20.54.43.25,181.3.119.123,FTP,31875,2150.63
2024-07-10 04:25:11.620400,199.120.103.198,103.6.201.13,DNS,216,1498.45
2024-07-10 08:13:30.620400,150.182.203.85,23.173.27.162,SMTP,56173,2709.74
2024-07-10 06:38:48.620400,221.193.224.212,205.167.242.223,TCP,45655,2378.33
2024-07-10 06:36:50.620400,23.92.254.56,169.55.157.227,FTP,4514,874.96
2024-07-09 09:01:12.620400,212.140.194.91,25.178.138.35,FTP,43048,1350.2
2024-07-09 21:38:11.620400,122.150.59.210,74.216.51.144,TCP,63953,314.11
2024-07-09 08:58:58.620400,58.99.68.36,68.200.5.192,DNS,4236,2768.95
2024-07-10 01:10:01.620400,167.161.179.229,23.171.251.110,TCP,58987,1189.15
2024-07-09 18:01:16.620400,26.40.79.82,158.77.51.97,SMTP,20727,0.0
2024-07-09 23:59:25.620400,182.154.137.183,222.3.154.33,HTTPS,935,387.73
2024-07-09 10:16:12.620400,95.86.27.180,168.252.239.247,UDP,20554,1398.11
2024-07-09 17:55:50.620400,180.25.60.81,131.117.124.112,SSH,7458,0.94
2024-07-09 17:29:58.620400,4.84.28.63,72.56.24.120,HTTP,4327,9.8
2024-07-09 17:24:14.620400,128.203.152.29,71.134.218.70,UDP,28422,22.46
2024-07-09 19:56:05.620400,94.240.224.112,109.89.250.182,SSH,36714,17.55
2024-07-09 19:47:01.620400,218.203.92.255,57.174.12.223,TCP,17859,9.31
2024-07-09 23:13:33.620400,184.43.131.85,43.88.8.88,DNS,23943,746.59
2024-07-09 12:20:04.620400,157.217.115.234,108.62.161.126,FTP,13749,1710.98
2024-07-10 06:42:54.620400,105.248.46.223,160.33.108.132,HTTP,22994,354.06
2024-07-09 10:34:47.620400,115.217.73.147,177.158.70.155,SMTP,285,649.22
2024-07-10 07:06:39.620400,165.183.206.190,23.131.152.141,TCP,51271,1248.45
2024-07-09 19:05:06.620400,57.118.98.158,19.111.102.47,DNS,34726,1.73
2024-07-09 22:23:46.620400,202.253.28.252,21.240.191.53,HTTPS,43995,51.8
2024-07-09 16:28:12.620400,38.162.81.199,140.86.66.53,UDP,36075,156.62
2024-07-09 14:14:44.620400,182.143.97.11,177.93.244.131,SSH,35567,501.3
2024-07-10 01:47:41.620400,27.97.222.64,202.196.143.149,SSH,13989,1428.38
2024-07-09 08:53:25.620400,36.244.181.108,121.72.18.211,SMTP,43027,2384.35
2024-07-09 09:19:08.620400,88.96.170.123,55.111.53.6,SMTP,3527,1239.36
2024-07-10 05:27:42.620400,68.117.80.228,147.128.166.6,SSH,30695,1512.77
2024-07-09 22:03:11.620400,101.150.65.131,21.85.232.64,FTP,33597,691.04
2024-07-09 12:47:56.620400,10.42.217.160,77.216.232.56,HTTP,32087,1098.35
2024-07-10 00:31:37.620400,61.8.61.156,141.210.44.244,DNS,49561,1281.51
2024-07-09 13:54:38.620400,101.139.19.198,93.214.197.135,SMTP,10460,612.18
2024-07-10 04:14:42.620400,164.174.193.95,129.85.115.88,DNS,40435,1452.81
2024-07-09 08:58:06.620400,154.161.168.121,122.132.95.50,UDP,57247,1806.33
2024-07-09 19:18:18.620400,89.241.99.39,165.8.8.112,SMTP,42029,8.7
2024-07-09 13:03:07.620400,157.90.221.58,68.248.13.51,HTTPS,4606,1639.91
2024-07-09 09:10:30.620400,171.251.194.250,19.61.192.230,DNS,31059,876.44
2024-07-10 02:55:36.620400,97.227.81.13,35.194.218.89,TCP,59109,1243.28
2024-07-09 18:37:42.620400,106.130.40.96,23.58.146.68,TCP,34226,0.0
2024-07-10 05:36:01.620400,111.29.189.195,144.18.189.59,FTP,57307,2207.64
2024-07-10 06:52:36.620400,200.250.110.219,183.171.221.160,SMTP,40682,1174.71
2024-07-09 22:36:20.620400,79.55.216.79,167.218.177.12,HTTPS,9351,214.07
2024-07-09 10:09:44.620400,106.19.252.101,210.213.118.139,SMTP,51315,312.17
2024-07-09 11:35:40.620400,69.56.202.64,29.113.243.149,HTTP,34367,812.61
2024-07-09 09:55:04.620400,121.52.89.125,24.219.32.248,UDP,27826,463.01
2024-07-09 12:02:29.620400,215.155.25.154,100.192.207.82,DNS,4168,1468.67
2024-07-09 10:32:11.620400,148.65.25.132,52.181.233.169,HTTPS,51477,1846.27
2024-07-09 09:44:15.620400,182.179.104.207,139.11.14.239,SMTP,65018,1566.96
2024-07-09 20:23:40.620400,105.105.60.215,169.18.238.93,HTTPS,804,292.5
2024-07-10 04:08:00.620400,24.108.40.133,168.196.247.113,UDP,32387,696.16
2024-07-10 08:31:01.620400,187.44.213.29,10.243.68.246,UDP,6358,865.6
2024-07-09 20:10:34.620400,177.67.228.6,65.150.185.239,TCP,8404,33.21
2024-07-10 00:08:09.620400,167.226.226.251,38.174.245.125,HTTPS,36349,1702.25
2024-07-09 08:59:58.620400,184.231.173.229,206.172.179.11,FTP,30737,3748.96
2024-07-09 23:56:34.620400,74.124.46.51,39.66.36.230,HTTP,60644,796.98
2024-07-10 06:20:11.620400,108.15.142.30,210.223.39.47,FTP,8761,389.57
2024-07-09 22:19:28.620400,189.87.98.70,36.214.126.236,HTTP,36024,1020.15
2024-07-10 07:27:48.620400,179.64.47.217,37.137.198.109,TCP,59239,581.41
2024-07-09 22:24:52.620400,212.187.100.68,147.50.9.144,UDP,24579,701.74
2024-07-10 06:34:37.620400,125.48.174.198,198.20.57.235,SMTP,6111,223.94
2024-07-09 20:20:45.620400,217.164.103.202,8.106.160.149,HTTPS,7699,16.28
2024-07-10 01:21:22.620400,99.26.150.146,41.12.159.243,UDP,9347,865.48
2024-07-09 20:51:00.620400,106.59.242.82,125.147.43.64,DNS,51255,64.45
2024-07-10 01:41:55.620400,211.115.24.49,120.21.215.51,FTP,39344,431.18
2024-07-09 16:36:22.620400,126.114.10.155,92.99.117.226,SSH,33840,124.73
2024-07-09 10:06:09.620400,35.26.41.126,146.209.234.139,TCP,5170,615.1
2024-07-09 20:07:31.620400,126.254.223.111,212.51.208.249,DNS,57607,104.64
2024-07-10 03:15:34.620400,203.183.66.186,170.185.82.163,HTTP,33182,1847.91
2024-07-09 18:33:50.620400,161.215.235.119,179.19.206.119,FTP,6993,0.0
2024-07-09 17:32:45.620400,50.248.24.235,200.211.69.109,SMTP,57518,43.26
2024-07-09 16:16:33.620400,221.102.54.1,91.129.117.47,TCP,19212,48.04
2024-07-09 21:51:28.620400,90.51.61.91,157.86.115.155,UDP,10992,279.04
2024-07-09 09:45:58.620400,194.30.58.202,11.53.46.65,FTP,50345,1081.97
2024-07-10 05:47:20.620400,40.26.0.24,89.255.65.77,TCP,42406,1826.68
2024-07-09 12:12:11.620400,129.149.47.187,25.202.146.198,DNS,35391,705.91
2024-07-09 13:05:23.620400,177.44.143.45,211.55.131.141,SMTP,10281,885.89
2024-07-09 11:37:00.620400,48.110.62.99,18.12.46.173,SMTP,50610,1364.47
2024-07-10 03:12:57.620400,104.104.40.94,168.133.186.144,TCP,44047,931.21
2024-07-09 22:19:42.620400,105.207.2.238,128.234.128.172,TCP,7797,356.11
2024-07-10 06:09:02.620400,54.90.71.177,220.192.70.178,HTTP,46978,2565.38
2024-07-10 07:26:06.620400,29.29.67.97,91.215.89.163,TCP,28900,388.75
2024-07-10 01:48:23.620400,106.33.154.226,221.68.199.183,HTTP,29174,1898.98
2024-07-09 09:44:31.620400,159.58.252.149,135.42.83.14,SSH,34129,781.96
2024-07-10 01:09:39.620400,23.248.156.61,107.195.93.199,DNS,48045,1567.69
2024-07-10 06:24:43.620400,6.211.186.151,60.37.124.203,UDP,36252,192.07
2024-07-09 19:36:06.620400,49.152.203.59,105.238.98.26,HTTPS,51533,72.38
2024-07-10 04:16:16.620400,10.106.17.233,15.73.185.234,HTTP,17996,1246.5
2024-07-09 18:39:09.620400,144.208.105.64,165.28.38.110,HTTP,21527,0.0
2024-07-10 05:40:03.620400,116.8.82.130,84.97.36.42,HTTP,40640,2879.27
2024-07-09 09:05:01.620400,220.186.19.115,172.66.134.17,SMTP,16769,721.12
2024-07-10 04:51:26.620400,120.171.241.119,45.229.236.179,FTP,28570,2137.84
2024-07-10 02:49:28.620400,40.248.220.10,111.97.116.104,FTP,57231,2402.14
2024-07-09 09:04:05.620400,89.115.105.166,60.236.218.137,UDP,27705,1510.87
2024-07-09 13:14:09.620400,182.39.91.250,198.115.216.56,TCP,10395,121.87
2024-07-09 11:20:39.620400,46.193.70.177,184.120.88.64,TCP,40327,787.26
2024-07-09 17:09:31.620400,139.21.57.72,207.239.214.41,FTP,12201,75.71
2024-07-09 19:49:21.620400,183.198.55.134,62.238.198.115,FTP,32376,34.35
2024-07-09 18:48:24.620400,107.1.150.132,103.116.213.75,UDP,14458,0.0
2024-07-10 05:19:15.620400,43.253.250.134,22.246.210.149,FTP,27146,3466.08
2024-07-09 14:38:54.620400,152.117.186.190,133.8.130.17,HTTP,41291,431.76
2024-07-10 04:04:28.620400,207.156.176.214,95.23.43.69,FTP,28723,2268.69
2024-07-10 02:31:00.620400,5.102.105.36,213.231.102.208,UDP,2208,1084.63
2024-07-09 14:57:06.620400,30.157.104.28,120.9.153.190,FTP,42705,578.88
2024-07-10 08:29:54.620400,26.107.151.18,189.213.164.82,HTTPS,3538,2020.65
2024-07-10 03:51:02.620400,87.183.212.225,121.59.29.176,SMTP,23259,978.73
2024-07-09 16:15:47.620400,81.125.245.47,60.142.76.39,SMTP,6471,39.49
2024-07-09 21:01:15.620400,184.94.59.52,141.102.5.235,HTTPS,20620,109.16
2024-07-10 01:52:34.620400,46.216.187.156,185.13.8.78,TCP,36508,1529.32
2024-07-09 16:37:08.620400,214.151.0.146,44.92.152.191,FTP,47411,167.27
2024-07-09 09:01:14.620400,115.212.79.20,178.146.91.114,UDP,10608,1748.4
2024-07-09 19:38:08.620400,152.131.9.54,39.66.219.112,HTTPS,20769,2.09
2024-07-10 05:39:33.620400,166.132.83.20,190.184.113.89,FTP,4314,1864.32
2024-07-10 08:37:12.620400,204.44.41.181,48.112.35.80,SMTP,20393,901.87
2024-07-10 01:49:04.620400,212.114.93.82,53.157.190.171,SMTP,27627,223.36
2024-07-09 21:48:22.620400,172.198.214.247,113.218.216.222,FTP,2426,38.94
2024-07-09 19:29:33.620400,194.164.81.64,59.203.225.213,FTP,27831,4.44
2024-07-09 19:36:47.620400,68.206.37.66,49.109.229.71,HTTPS,54594,20.03
2024-07-10 00:11:58.620400,184.181.244.125,214.133.16.75,FTP,45065,1402.22
2024-07-09 10:35:32.620400,109.69.131.149,47.106.91.40,FTP,63095,524.66
2024-07-09 15:20:46.620400,90.118.66.14,107.13.153.29,HTTPS,1023,421.87
2024-07-10 01:12:53.620400,76.118.86.147,74.57.79.36,TCP,7579,1501.81
2024-07-09 08:55:57.620400,89.90.33.46,117.146.26.133,SSH,3883,1010.56
2024-07-09 09:53:31.620400,62.226.154.182,179.73.255.55,SSH,24180,36.36
2024-07-09 12:29:38.620400,52.228.204.38,58.57.80.47,FTP,24575,1442.83
2024-07-10 02:46:04.620400,10.24.99.27,129.210.213.94,DNS,21720,1139.32
2024-07-10 01:47:38.620400,59.176.38.155,16.160.236.157,DNS,7816,1618.46
2024-07-09 14:59:02.620400,153.226.122.76,173.122.41.168,FTP,12441,552.78
2024-07-09 23:20:49.620400,204.174.8.23,195.181.38.208,HTTPS,54543,1631.57
2024-07-10 07:38:08.620400,89.239.66.150,217.99.194.27,SMTP,39787,676.77
2024-07-09 11:20:34.620400,191.108.77.56,125.142.16.136,SMTP,674,470.85
2024-07-09 12:20:20.620400,217.86.225.28,210.83.63.107,UDP,49382,1479.69
2024-07-09 13:46:36.620400,216.146.233.213,84.211.200.0,HTTPS,37471,868.16
2024-07-09 16:05:29.620400,148.208.22.131,44.114.39.214,UDP,64104,94.91
2024-07-09 20:29:23.620400,209.59.91.2,102.146.2.135,SMTP,34313,198.29
2024-07-09 15:54:41.620400,66.43.125.223,112.94.119.163,SMTP,28385,272.85
2024-07-09 22:52:56.620400,213.19.133.79,45.87.78.29,HTTP,28288,206.96
2024-07-10 07:46:36.620400,43.147.25.225,183.133.87.154,HTTPS,59432,4406.07
2024-07-09 17:42:11.620400,19.111.62.199,13.61.145.55,SSH,19389,26.26
2024-07-09 17:00:47.620400,17.178.203.44,35.108.158.52,TCP,13291,45.6
2024-07-09 09:11:04.620400,94.252.20.112,131.138.27.43,HTTP,49300,1257.16
2024-07-09 09:43:21.620400,135.207.219.242,196.134.33.91,UDP,23771,1345.5
2024-07-09 11:55:00.620400,85.216.119.229,53.114.137.8,TCP,26922,229.61
2024-07-09 09:54:39.620400,56.239.139.157,41.57.248.82,HTTP,30509,2130.5
2024-07-09 20:49:50.620400,144.18.116.132,152.43.90.18,SSH,9810,129.21
2024-07-10 03:11:09.620400,22.226.147.188,214.141.191.165,UDP,36265,215.51
2024-07-10 00:11:00.620400,26.107.13.210,10.44.24.98,DNS,48703,1250.13
2024-07-09 18:54:01.620400,189.140.207.156,182.97.135.76,UDP,895,0.0
2024-07-10 01:03:34.620400,143.116.60.6,198.180.54.148,SSH,6901,1690.18
2024-07-10 06:47:09.620400,13.198.60.142,160.231.120.235,DNS,32773,2094.62
2024-07-09 10:07:08.620400,85.130.255.249,22.213.91.171,SMTP,13076,711.83
2024-07-09 11:20:58.620400,140.90.150.89,43.196.163.166,SSH,10482,1652.66
2024-07-09 23:43:21.620400,190.178.54.240,78.244.162.232,TCP,27241,985.25
2024-07-10 05:44:30.620400,64.200.189.40,148.255.163.80,SMTP,5036,2431.69
2024-07-10 00:53:04.620400,74.242.228.13,212.167.70.181,DNS,43381,837.68
2024-07-09 16:14:29.620400,87.49.67.61,164.73.195.83,SSH,30440,158.24
2024-07-09 09:39:54.620400,150.142.141.207,79.254.25.42,HTTPS,57265,1810.5
2024-07-09 09:54:00.620400,17.158.73.210,122.85.7.57,HTTP,36619,3434.41
2024-07-09 18:41:05.620400,196.10.123.68,141.145.36.89,UDP,21127,0.0
2024-07-09 11:03:22.620400,169.112.221.43,100.239.158.187,FTP,62765,2635.91
2024-07-09 15:42:32.620400,214.152.97.23,172.27.71.227,HTTPS,180,413.54
2024-07-09 12:22:23.620400,122.46.208.101,215.188.135.180,SSH,33143,1050.28
2024-07-09 10:53:17.620400,174.254.208.26,187.121.239.162,HTTP,34717,2741.44
2024-07-09 11:17:16.620400,27.247.219.23,111.55.99.230,HTTP,24947,2780.38
2024-07-09 13:46:12.620400,65.8.28.59,87.121.7.77,HTTP,49071,226.97
2024-07-10 05:04:36.620400,183.63.169.91,46.34.89.127,HTTP,6040,3777.7
2024-07-10 03:43:45.620400,144.33.24.195,43.157.131.102,UDP,56500,1801.33
2024-07-09 17:08:57.620400,118.244.239.142,195.125.138.112,HTTPS,45987,44.96
2024-07-09 11:39:04.620400,22.223.141.3,176.32.6.43,UDP,10560,655.55
2024-07-09 08:58:49.620400,219.7.115.84,186.22.89.50,TCP,15549,2436.66
2024-07-09 21:25:27.620400,9.116.219.27,73.187.58.65,SSH,29018,234.15
2024-07-10 03:30:06.620400,173.225.23.80,45.18.188.132,DNS,4683,1789.57
2024-07-09 14:25:03.620400,185.249.145.55,118.232.133.203,SMTP,14397,374.12
2024-07-09 14:22:20.620400,41.42.135.42,161.57.61.180,HTTP,22317,756.98
2024-07-10 07:00:45.620400,214.99.129.1,194.201.34.174,DNS,5862,421.46
2024-07-09 18:34:34.620400,13.212.162.122,20.247.226.78,SSH,174,0.0
2024-07-09 16:36:13.620400,164.163.240.140,126.151.251.195,DNS,22628,130.56
2024-07-10 04:11:22.620400,183.69.51.93,202.242.219.138,HTTPS,62017,314.27
2024-07-09 11:13:07.620400,64.118.23.92,172.28.61.231,DNS,61983,1452.74
2024-07-10 01:11:12.620400,164.6.40.51,116.141.109.217,SMTP,1580,1467.35
2024-07-10 02:26:00.620400,89.77.170.61,170.12.240.79,TCP,61395,1002.22
2024-07-10 04:21:34.620400,25.12.124.44,211.161.255.144,SSH,18979,1389.97
2024-07-09 14:08:14.620400,96.248.155.229,22.74.61.25,FTP,5511,696.95
2024-07-10 02:39:37.620400,163.232.243.200,151.60.102.185,SSH,30843,2169.6
2024-07-09 22:46:45.620400,59.201.236.235,98.250.168.9,UDP,29781,32.1
2024-07-09 12:14:53.620400,92.73.35.122,191.163.80.217,HTTPS,9341,744.02
2024-07-10 00:52:48.620400,60.188.106.208,180.74.163.159,HTTPS,40427,2151.32
2024-07-09 14:18:58.620400,101.41.209.23,96.232.23.85,TCP,62240,491.97
2024-07-09 14:28:05.620400,32.252.45.129,168.168.151.108,TCP,51781,456.13
2024-07-10 03:39:09.620400,93.82.230.18,111.231.38.32,DNS,36723,663.01
2024-07-09 18:45:51.620400,69.37.200.37,210.245.150.119,DNS,49040,0.0
2024-07-09 10:02:01.620400,219.3.201.195,214.86.230.157,DNS,3609,1989.86
2024-07-09 19:24:49.620400,130.33.110.104,109.170.202.88,DNS,13776,2.95
2024-07-10 05:07:40.620400,184.162.150.117,107.213.170.55,DNS,21826,1168.6
2024-07-10 00:41:48.620400,204.114.248.62,196.27.177.143,SMTP,10339,165.01
2024-07-09 10:29:44.620400,173.100.213.201,195.128.219.235,TCP,40604,1479.5
2024-07-10 07:29:37.620400,182.131.176.219,174.250.237.107,HTTPS,24602,849.28
2024-07-09 15:22:39.620400,132.1.244.53,216.205.26.60,FTP,48021,614.94
2024-07-10 02:45:42.620400,23.235.195.5,114.236.102.81,SSH,21231,1072.22
2024-07-09 09:38:20.620400,40.196.103.218,86.167.110.206,HTTPS,39462,1711.6
2024-07-09 19:21:06.620400,131.64.190.160,94.172.120.202,HTTP,16256,46.85
2024-07-10 01:22:37.620400,33.3.123.179,185.161.161.239,SMTP,30959,324.74
2024-07-09 14:18:52.620400,25.158.28.110,101.160.92.183,HTTPS,12590,678.81
2024-07-09 20:13:44.620400,108.153.120.238,41.183.51.101,SMTP,5842,110.44
2024-07-09 10:38:00.620400,23.135.138.107,177.11.9.156,TCP,2475,632.14
2024-07-09 13:32:50.620400,38.151.77.179,146.40.69.13,FTP,44636,389.98
2024-07-10 00:10:10.620400,32.57.235.40,162.138.77.3,HTTPS,58975,1145.73
2024-07-09 19:19:12.620400,126.17.1.26,128.131.130.158,UDP,64688,4.45
2024-07-09 22:13:45.620400,31.146.163.193,189.126.110.191,SMTP,34113,21.16
2024-07-10 08:16:22.620400,26.205.95.95,109.84.121.126,FTP,6495,2306.33
2024-07-09 09:13:34.620400,54.172.168.164,202.244.174.121,SMTP,64386,439.72
2024-07-09 21:07:22.620400,135.53.44.23,124.152.253.79,HTTPS,26637,132.53
2024-07-10 04:24:22.620400,44.13.213.218,105.150.215.242,SMTP,50024,885.49
2024-07-10 02:03:19.620400,219.245.246.115,62.166.128.251,DNS,4227,391.87
2024-07-10 05:29:51.620400,17.163.173.15,77.228.40.81,SSH,31321,472.74
2024-07-09 13:37:23.620400,174.88.223.118,152.141.78.100,SSH,32955,353.85
2024-07-09 19:30:18.620400,87.179.217.139,63.31.123.6,FTP,17307,25.17
2024-07-10 05:07:07.620400,188.83.98.211,130.82.98.217,DNS,31243,690.64
2024-07-09 22:18:49.620400,171.76.208.37,103.46.245.15,UDP,3341,472.96
2024-07-09 21:25:36.620400,222.77.47.156,83.210.63.144,HTTPS,25722,175.87
2024-07-09 15:59:50.620400,67.166.174.185,143.113.124.27,DNS,65399,370.61
2024-07-10 06:28:27.620400,201.167.134.190,147.147.225.78,HTTPS,48331,1068.86
2024-07-10 07:42:14.620400,115.210.34.13,220.63.220.31,HTTPS,42956,542.75
2024-07-10 02:31:00.620400,146.39.177.216,120.63.36.185,HTTPS,13349,2369.41
